Actual_Churn,Predicted_Prob,Prescriptive_Action,Lifetime_Value,Country,City,Membership_Years
0,0.1336684340687585,Do Not Intervene,778.7,Japan,Osaka,4.4
0,0.08272995549442147,Do Not Intervene,1332.24,Canada,Montreal,2.2
0,0.14275216386835798,Do Not Intervene,1388.67,Japan,Osaka,1.0
1,0.33012551914118693,Trigger Retention Campaign (15% Discount),810.85,France,Lyon,3.0
0,0.11364867063923752,Do Not Intervene,1215.25,USA,New York,1.7
1,0.6942153851512614,Trigger Retention Campaign (15% Discount),1107.27,Germany,Hamburg,5.9
0,0.1346517605497699,Do Not Intervene,444.71,Canada,Montreal,1.7
1,0.5077547559037757,Trigger Retention Campaign (15% Discount),495.77,USA,Chicago,4.2
0,0.19755015182604369,Do Not Intervene,1464.79,UK,London,0.5
1,0.9289617698729247,Trigger Retention Campaign (15% Discount),4519.4,France,Nice,1.1
0,0.21697851367277793,Do Not Intervene,477.13,Canada,Ottawa,6.7
0,0.10216149605714092,Do Not Intervene,941.68,USA,Phoenix,1.3
0,0.1860707053983629,Do Not Intervene,1035.37,UK,Birmingham,1.0
0,0.10993067333062707,Do Not Intervene,1665.49,France,Nice,2.9
0,0.37633890335688297,Trigger Retention Campaign (15% Discount),614.09,India,Delhi,3.3
0,0.10225006786927317,Do Not Intervene,2502.51,USA,Phoenix,4.8
0,0.12891502717853018,Do Not Intervene,1513.82,USA,Chicago,2.8
0,0.10840104492187834,Do Not Intervene,1139.93,USA,Chicago,3.5
1,0.8762443622200375,Trigger Retention Campaign (15% Discount),107.85,Canada,Montreal,7.2
1,0.7643972992738141,Trigger Retention Campaign (15% Discount),790.16,USA,Chicago,1.9
0,0.3250093254960519,Trigger Retention Campaign (15% Discount),1693.94,UK,Leeds,5.0
0,0.5507892223418127,Trigger Retention Campaign (15% Discount),1053.96,Canada,Montreal,1.2
0,0.12091436795111665,Do Not Intervene,1840.23,USA,Los Angeles,2.3
0,0.10204081565494415,Do Not Intervene,1246.97,Germany,Hamburg,4.0
1,0.45806253126072355,Trigger Retention Campaign (15% Discount),1088.33,Australia,Sydney,2.8
0,0.10795501716552898,Do Not Intervene,1104.14,UK,Manchester,2.0
0,0.17558492140685542,Do Not Intervene,647.63,France,Nice,2.5
0,0.12127613238273578,Do Not Intervene,1520.92,Germany,Munich,0.3
0,0.12685634518896374,Do Not Intervene,1801.68,Canada,Montreal,0.4
0,0.24447162313694423,Do Not Intervene,1579.52,USA,Chicago,2.8
1,0.7704931942094122,Trigger Retention Campaign (15% Discount),777.64,USA,Phoenix,2.2
1,0.5020025859148054,Trigger Retention Campaign (15% Discount),1170.96,UK,Birmingham,2.7
0,0.2483037011936435,Do Not Intervene,1125.16,UK,Manchester,2.4
0,0.3736095739586489,Trigger Retention Campaign (15% Discount),1224.66,Germany,Hamburg,1.8
1,0.6088071659103808,Trigger Retention Campaign (15% Discount),1193.52,UK,Leeds,2.6
0,0.11777861852253264,Do Not Intervene,1196.71,France,Nice,2.1
1,0.6835861252363726,Trigger Retention Campaign (15% Discount),531.6,Australia,Melbourne,4.0
1,0.6345634941808496,Trigger Retention Campaign (15% Discount),1475.19,Germany,Cologne,4.2
0,0.12972769937191572,Do Not Intervene,2946.82,USA,Los Angeles,2.1
0,0.0828842815810123,Do Not Intervene,718.23,Australia,Melbourne,1.0
0,0.11922564528891388,Do Not Intervene,1170.99,USA,Chicago,4.5
0,0.118972325150763,Do Not Intervene,2606.68,USA,Los Angeles,3.0
1,0.9174032099705015,Trigger Retention Campaign (15% Discount),1177.36,France,Paris,1.6
0,0.16593693140958188,Do Not Intervene,810.38,USA,Chicago,1.9
1,0.8356430144808198,Trigger Retention Campaign (15% Discount),1014.07,USA,New York,3.2
0,0.5656564985738386,Trigger Retention Campaign (15% Discount),798.01,USA,Houston,5.4
0,0.13957415184455507,Do Not Intervene,668.42,USA,Phoenix,4.5
0,0.37071587909915643,Trigger Retention Campaign (15% Discount),357.16,USA,Houston,2.5
0,0.11194377105837919,Do Not Intervene,1041.15,Canada,Ottawa,3.4
0,0.1193134997934593,Do Not Intervene,1721.3,USA,Houston,7.8
0,0.1182623240298218,Do Not Intervene,739.66,USA,Los Angeles,3.7
0,0.5209367082385914,Trigger Retention Campaign (15% Discount),1734.2,Germany,Munich,4.6
1,0.8198657720825427,Trigger Retention Campaign (15% Discount),798.38,Germany,Berlin,9.3
1,0.616550270953112,Trigger Retention Campaign (15% Discount),1028.49,UK,Glasgow,5.3
0,0.3319438548569595,Trigger Retention Campaign (15% Discount),1086.27,Canada,Toronto,2.2
0,0.14330534683468485,Do Not Intervene,1475.11,Canada,Vancouver,6.7
0,0.11987074888188999,Do Not Intervene,2528.28,UK,Birmingham,0.7
0,0.21923828172411244,Do Not Intervene,2317.7,USA,Los Angeles,2.0
0,0.1651519943214453,Do Not Intervene,1200.42,Australia,Melbourne,3.7
1,0.8000465512183144,Trigger Retention Campaign (15% Discount),1041.41,Germany,Cologne,1.0
0,0.1162052570034735,Do Not Intervene,1796.43,USA,Chicago,2.0
1,0.5292027815977987,Trigger Retention Campaign (15% Discount),1264.63,Japan,Tokyo,1.7
0,0.21470676441411768,Do Not Intervene,1208.38,France,Marseille,1.9
0,0.11574564337131912,Do Not Intervene,1843.02,India,Bangalore,2.4
1,0.7854419379388545,Trigger Retention Campaign (15% Discount),2558.33,Canada,Vancouver,3.4
0,0.278831460349798,Do Not Intervene,1220.19,USA,Houston,3.6
0,0.25009626021033154,Do Not Intervene,1700.43,Australia,Melbourne,0.9
0,0.2603428197528315,Do Not Intervene,504.06,Japan,Kyoto,2.9
0,0.13745535968645223,Do Not Intervene,2594.55,Japan,Osaka,2.5
1,0.8168118248290388,Trigger Retention Campaign (15% Discount),1930.46,UK,Birmingham,0.3
0,0.11710616353411027,Do Not Intervene,1097.19,USA,Houston,1.4
0,0.10080630425968529,Do Not Intervene,1769.71,UK,Birmingham,2.0
0,0.10943263950855014,Do Not Intervene,887.51,Australia,Melbourne,1.7
0,0.22533922930564568,Do Not Intervene,282.92,USA,Phoenix,3.8
0,0.12662603017289975,Do Not Intervene,3514.7,USA,Phoenix,1.7
1,0.7835681110978452,Trigger Retention Campaign (15% Discount),1681.32,USA,Houston,2.7
0,0.19307818039291033,Do Not Intervene,1518.52,Japan,Osaka,5.9
0,0.1806729576477878,Do Not Intervene,1097.96,Australia,Brisbane,3.3
0,0.09021414475848077,Do Not Intervene,1174.84,Germany,Munich,0.8
0,0.19694079762764846,Do Not Intervene,3209.91,UK,Glasgow,0.2274279390234642
0,0.36997655497701565,Trigger Retention Campaign (15% Discount),1274.43,Germany,Hamburg,5.8
1,0.6088453304407342,Trigger Retention Campaign (15% Discount),420.99,UK,Leeds,4.3
0,0.08796897865708947,Do Not Intervene,2049.97,UK,Leeds,1.2
1,0.5868125509156651,Trigger Retention Campaign (15% Discount),1428.83,USA,New York,1.5
0,0.11039335950434279,Do Not Intervene,1141.79,UK,Glasgow,0.8
0,0.3338216911854663,Trigger Retention Campaign (15% Discount),1274.69,Canada,Vancouver,4.7
0,0.12332713864931605,Do Not Intervene,1335.26,Canada,Calgary,2.7
0,0.3802174958791539,Trigger Retention Campaign (15% Discount),810.42,Germany,Munich,6.9
0,0.12086268765203925,Do Not Intervene,750.05,Japan,Osaka,2.7
0,0.3411824514771432,Trigger Retention Campaign (15% Discount),283.89,USA,Chicago,2.1
1,0.6241631419376398,Trigger Retention Campaign (15% Discount),517.45,UK,London,1.5
1,0.5710916575145972,Trigger Retention Campaign (15% Discount),438.57,USA,Chicago,3.8
1,0.8425083138425998,Trigger Retention Campaign (15% Discount),619.85,India,Mumbai,2.1
0,0.2891378073178361,Trigger Retention Campaign (15% Discount),1783.88,UK,Manchester,3.8
0,0.17386057126313492,Do Not Intervene,1191.64,Canada,Calgary,5.5
0,0.4510827439426571,Trigger Retention Campaign (15% Discount),268.71,Germany,Cologne,4.1
1,0.6931835691951153,Trigger Retention Campaign (15% Discount),1027.19,France,Paris,1.9
0,0.09658346807454053,Do Not Intervene,1177.67,Canada,Calgary,4.2
1,0.7035020998094987,Trigger Retention Campaign (15% Discount),548.8,Canada,Toronto,0.3
0,0.202026006650599,Do Not Intervene,1559.17,USA,Los Angeles,1.9
0,0.1319930480702824,Do Not Intervene,1725.46,Australia,Perth,0.1
0,0.16189840591874127,Do Not Intervene,1225.35,USA,Los Angeles,1.5
0,0.13902191930811958,Do Not Intervene,1299.94,USA,Houston,2.4
0,0.1046798637315042,Do Not Intervene,1442.18,USA,Houston,3.0
0,0.2842055673667155,Trigger Retention Campaign (15% Discount),558.95,USA,Phoenix,1.1
0,0.14555169566471968,Do Not Intervene,2073.61,Canada,Ottawa,4.1
0,0.41965516899220434,Trigger Retention Campaign (15% Discount),1650.78,France,Nice,0.6
1,0.14673753230484501,Do Not Intervene,1945.91,USA,New York,1.1
0,0.13650314029569507,Do Not Intervene,1996.35,Germany,Munich,4.1
1,0.6468912721641614,Trigger Retention Campaign (15% Discount),1725.08,Japan,Osaka,5.8
0,0.1713286690530231,Do Not Intervene,1194.13,France,Toulouse,2.9
1,0.8782563123403517,Trigger Retention Campaign (15% Discount),3874.16,USA,New York,2.6
0,0.1385833537762389,Do Not Intervene,2050.67,USA,New York,2.3
1,0.9401391312839196,Trigger Retention Campaign (15% Discount),2750.53,France,Marseille,1.6
0,0.24123665837886837,Do Not Intervene,1853.85,Japan,Osaka,6.2
1,0.7187852223653327,Trigger Retention Campaign (15% Discount),296.69,France,Marseille,2.7
0,0.21469697404349847,Do Not Intervene,2182.71,UK,Birmingham,0.8
1,0.8967411094652138,Trigger Retention Campaign (15% Discount),1839.64,Japan,Kyoto,2.3
1,0.895769320640433,Trigger Retention Campaign (15% Discount),1303.81,USA,Houston,0.9
1,0.35604575653002685,Trigger Retention Campaign (15% Discount),1776.3,France,Lyon,1.9
0,0.1473032182976977,Do Not Intervene,906.04,USA,Los Angeles,0.8
0,0.1298886883572096,Do Not Intervene,1473.1,India,Bangalore,2.4
1,0.7778619157459468,Trigger Retention Campaign (15% Discount),817.36,USA,Houston,5.5
0,0.13791875446747578,Do Not Intervene,2086.88,France,Nice,6.2
0,0.1888096982578896,Do Not Intervene,1124.96,USA,Phoenix,8.9
0,0.6667033733512828,Trigger Retention Campaign (15% Discount),461.85,USA,New York,2.1
0,0.17187678542896556,Do Not Intervene,1099.61,USA,Chicago,2.5
0,0.15828142943960008,Do Not Intervene,1150.65,France,Toulouse,5.9
0,0.19132722110226902,Do Not Intervene,1448.86,Australia,Brisbane,7.7
0,0.18489422153894836,Do Not Intervene,3458.95,Germany,Munich,3.3
0,0.182339823223721,Do Not Intervene,582.52,India,Chennai,2.9
0,0.1552370180073855,Do Not Intervene,3839.91,Japan,Yokohama,5.9
0,0.13911652223511786,Do Not Intervene,642.07,Australia,Sydney,2.2
0,0.24037281014681114,Do Not Intervene,1557.94,USA,Phoenix,1.1
0,0.18433544522096654,Do Not Intervene,660.97,USA,New York,2.1
0,0.31113538080217507,Trigger Retention Campaign (15% Discount),1719.37,USA,Chicago,0.6
1,0.5749016721957464,Trigger Retention Campaign (15% Discount),72.08,Canada,Montreal,4.9
0,0.3190856415391317,Trigger Retention Campaign (15% Discount),578.39,USA,Chicago,1.1
0,0.15168926399318447,Do Not Intervene,1475.3,USA,Phoenix,1.4
0,0.10941115503092984,Do Not Intervene,1865.3,France,Nice,2.8
1,0.9476062147170927,Trigger Retention Campaign (15% Discount),650.05,Canada,Vancouver,4.2
0,0.13644112403071623,Do Not Intervene,1379.88,Canada,Montreal,1.5
1,0.9158548674099104,Trigger Retention Campaign (15% Discount),465.49,USA,Chicago,1.5
0,0.08796327266451243,Do Not Intervene,1513.95,France,Paris,1.2
1,0.8887518278967829,Trigger Retention Campaign (15% Discount),182.97,USA,Houston,3.7
0,0.09547598124039873,Do Not Intervene,1215.12,UK,Birmingham,1.7
1,0.9661494205639317,Trigger Retention Campaign (15% Discount),3989.7,USA,Phoenix,3.5
1,0.7046944921326735,Trigger Retention Campaign (15% Discount),550.88,Australia,Perth,1.5
0,0.22675545424596366,Do Not Intervene,483.48,UK,Leeds,0.9
0,0.1990088457390097,Do Not Intervene,2599.29,UK,Birmingham,3.3
0,0.16776705523961177,Do Not Intervene,993.78,USA,Los Angeles,2.9
0,0.0879700599928424,Do Not Intervene,647.93,Germany,Munich,2.2
1,0.8631674144228814,Trigger Retention Campaign (15% Discount),2045.78,Canada,Vancouver,3.8
0,0.4557325337286398,Trigger Retention Campaign (15% Discount),454.77,USA,Houston,6.4
0,0.1323688828194425,Do Not Intervene,1574.86,France,Nice,1.8
0,0.21482233991526273,Do Not Intervene,1147.47,USA,Houston,10.0
0,0.5061266904339452,Trigger Retention Campaign (15% Discount),1266.3,Australia,Melbourne,2.6
0,0.2123801007481559,Do Not Intervene,272.23,UK,Leeds,5.2
0,0.17259600140819809,Do Not Intervene,1073.05,USA,Chicago,2.9
0,0.10508192816426423,Do Not Intervene,1384.98,Germany,Frankfurt,1.8
1,0.14897648531185015,Do Not Intervene,557.95,Canada,Calgary,3.4
0,0.6015898539495732,Trigger Retention Campaign (15% Discount),226.83,UK,Leeds,0.3
1,0.6972063632234385,Trigger Retention Campaign (15% Discount),1348.23,UK,Birmingham,2.8
0,0.11761577717116423,Do Not Intervene,1000.23,USA,Phoenix,2.0
0,0.949186048252137,Trigger Retention Campaign (15% Discount),628.75,Australia,Adelaide,3.9
0,0.31915286722094216,Trigger Retention Campaign (15% Discount),1503.41,USA,Houston,1.7
0,0.09978272834813567,Do Not Intervene,1626.69,USA,New York,1.2
0,0.07828767697717723,Do Not Intervene,523.07,France,Paris,0.7
0,0.11359858833112446,Do Not Intervene,2667.12,UK,Glasgow,2.6
1,0.8261756256181979,Trigger Retention Campaign (15% Discount),375.55,Germany,Hamburg,1.2
1,0.2159209085197161,Do Not Intervene,832.84,USA,New York,2.0
1,0.825520109674508,Trigger Retention Campaign (15% Discount),518.71,UK,Manchester,8.4
0,0.2254216279591423,Do Not Intervene,605.39,India,Mumbai,0.8
0,0.18296553537745297,Do Not Intervene,1726.24,Germany,Munich,2.4
0,0.24549778914802142,Do Not Intervene,1893.91,USA,Houston,7.2
1,0.9238896155190406,Trigger Retention Campaign (15% Discount),2028.63,USA,Los Angeles,2.5
0,0.15225809601204912,Do Not Intervene,2036.85,UK,London,2.4
0,0.1198808903438862,Do Not Intervene,1053.99,France,Marseille,7.8
0,0.17811206194288864,Do Not Intervene,1618.17,Germany,Frankfurt,2.1
1,0.9219065269149823,Trigger Retention Campaign (15% Discount),4328.02,France,Nice,5.0
0,0.11625669569723239,Do Not Intervene,1211.18,Germany,Cologne,0.9
0,0.2949088443148055,Trigger Retention Campaign (15% Discount),1856.49,Germany,Munich,4.3
0,0.09683543605990617,Do Not Intervene,1573.93,USA,Los Angeles,1.9
0,0.2183299787465656,Do Not Intervene,847.93,USA,Los Angeles,3.6
0,0.11766910977689715,Do Not Intervene,1729.44,USA,Los Angeles,2.7
0,0.18372811552852575,Do Not Intervene,934.36,UK,Manchester,1.5
1,0.7448271092589962,Trigger Retention Campaign (15% Discount),1677.94,UK,Birmingham,3.3
0,0.11655485738264482,Do Not Intervene,1528.48,USA,New York,2.9
0,0.299942398724574,Trigger Retention Campaign (15% Discount),590.65,Australia,Adelaide,3.7
1,0.9110048668229218,Trigger Retention Campaign (15% Discount),2656.14,India,Chennai,5.6
1,0.6365399801778593,Trigger Retention Campaign (15% Discount),1265.22,USA,Houston,1.3
0,0.09296850095097926,Do Not Intervene,1765.2,France,Marseille,3.5
0,0.14637383953806252,Do Not Intervene,1826.46,USA,Phoenix,1.1
0,0.7375304289263197,Trigger Retention Campaign (15% Discount),782.75,India,Hyderabad,1.0
0,0.13253024072569017,Do Not Intervene,2621.68,India,Delhi,4.3
0,0.18967703105558137,Do Not Intervene,2079.14,UK,Manchester,3.6
0,0.12165482062964102,Do Not Intervene,1680.91,India,Bangalore,3.5
0,0.862084322486482,Trigger Retention Campaign (15% Discount),221.97,USA,Los Angeles,6.1
1,0.8725291247878197,Trigger Retention Campaign (15% Discount),2031.63,USA,Phoenix,4.9
1,0.7022762522763828,Trigger Retention Campaign (15% Discount),627.78,India,Chennai,2.2
0,0.10558953244665245,Do Not Intervene,1380.73,USA,Houston,4.5
0,0.21898541942150523,Do Not Intervene,1327.94,USA,Chicago,2.0
0,0.23195206262648277,Do Not Intervene,2602.05,Japan,Yokohama,3.0
1,0.6841519026041166,Trigger Retention Campaign (15% Discount),1228.5,Canada,Calgary,2.9
1,0.9089708458606506,Trigger Retention Campaign (15% Discount),407.01,UK,Birmingham,0.7
0,0.10330250080244698,Do Not Intervene,1235.91,UK,Glasgow,1.9
0,0.08637549624701232,Do Not Intervene,1279.65,UK,Manchester,1.4
0,0.10541892068086894,Do Not Intervene,5190.24,UK,Glasgow,3.3
0,0.10511272283422195,Do Not Intervene,1544.48,USA,Phoenix,4.6
1,0.7639794690087091,Trigger Retention Campaign (15% Discount),1386.33,USA,New York,0.2
0,0.19929236059466174,Do Not Intervene,990.9,Canada,Vancouver,2.3
0,0.49550157456448546,Trigger Retention Campaign (15% Discount),469.51,UK,Glasgow,3.6
0,0.10410864958766658,Do Not Intervene,1605.9,India,Bangalore,0.4
0,0.26257850641617864,Do Not Intervene,1335.46,Australia,Sydney,1.0
0,0.19803975010661698,Do Not Intervene,799.35,USA,Chicago,2.6
0,0.10417986474904012,Do Not Intervene,1123.48,India,Hyderabad,2.1
0,0.08013068969252592,Do Not Intervene,1196.0,UK,Manchester,6.4
0,0.17559230162466488,Do Not Intervene,1878.04,UK,Glasgow,0.6
0,0.13354445282001884,Do Not Intervene,335.38,USA,Los Angeles,0.6
1,0.46307288671021923,Trigger Retention Campaign (15% Discount),486.16,Canada,Vancouver,4.7
1,0.4733690024319321,Trigger Retention Campaign (15% Discount),1761.68,France,Lyon,5.9
0,0.11380533646784301,Do Not Intervene,723.97,Canada,Calgary,0.9
0,0.33498090931799984,Trigger Retention Campaign (15% Discount),922.42,Germany,Frankfurt,0.5
0,0.09555232781559762,Do Not Intervene,1409.26,USA,Houston,0.3
0,0.63155794749723,Trigger Retention Campaign (15% Discount),1070.64,Japan,Nagoya,6.0
0,0.1359383866466057,Do Not Intervene,1443.97,USA,New York,1.8
1,0.7927296785618975,Trigger Retention Campaign (15% Discount),2092.39,Canada,Vancouver,2.9
0,0.08676745238951548,Do Not Intervene,1713.84,USA,Los Angeles,2.9
0,0.12784004008534378,Do Not Intervene,2198.9,India,Chennai,7.3
0,0.13485685580783066,Do Not Intervene,1650.88,USA,Chicago,5.1
0,0.3017524639749266,Trigger Retention Campaign (15% Discount),1310.05,Germany,Munich,2.2
0,0.15559961669951902,Do Not Intervene,1027.13,UK,Birmingham,1.5
0,0.1552864399555306,Do Not Intervene,1877.26,USA,Houston,2.5
0,0.09098721047268463,Do Not Intervene,982.7,Japan,Tokyo,3.9
0,0.15302487531503778,Do Not Intervene,1108.52,USA,Phoenix,5.2
0,0.2255622462045612,Do Not Intervene,520.55,USA,Los Angeles,1.8
1,0.9343021665014739,Trigger Retention Campaign (15% Discount),2734.05,USA,Houston,0.7
0,0.7662180671578623,Trigger Retention Campaign (15% Discount),506.74,France,Lyon,3.8
0,0.5828418860974297,Trigger Retention Campaign (15% Discount),946.93,India,Mumbai,3.4
0,0.15333488146449875,Do Not Intervene,3310.84,USA,Houston,4.3
0,0.29378647549160525,Trigger Retention Campaign (15% Discount),1145.21,USA,Phoenix,2.4
0,0.3606210343563274,Trigger Retention Campaign (15% Discount),166.53,USA,Houston,0.6
0,0.13516391791523227,Do Not Intervene,1011.49,Canada,Ottawa,1.9
0,0.16465095480623243,Do Not Intervene,2034.91,Canada,Montreal,4.2
0,0.3385518277124105,Trigger Retention Campaign (15% Discount),379.35,USA,New York,1.2
0,0.11470942619402201,Do Not Intervene,1311.28,Germany,Cologne,0.9
0,0.14050321818175646,Do Not Intervene,2041.83,Canada,Ottawa,3.0
0,0.2420120737986317,Do Not Intervene,1853.36,UK,Glasgow,2.2
0,0.44987995293227134,Trigger Retention Campaign (15% Discount),773.9,Japan,Kyoto,4.7
0,0.11667961897332947,Do Not Intervene,1857.21,USA,Los Angeles,0.9
0,0.11699938414121616,Do Not Intervene,837.25,USA,Phoenix,4.9
0,0.6497893270147655,Trigger Retention Campaign (15% Discount),483.61,Germany,Munich,2.6
0,0.17734326886146373,Do Not Intervene,2051.68,Japan,Kyoto,3.9
1,0.561944258390599,Trigger Retention Campaign (15% Discount),381.45,France,Toulouse,2.7
0,0.4351755624409652,Trigger Retention Campaign (15% Discount),800.72,Canada,Vancouver,5.5
0,0.09937599189772067,Do Not Intervene,1431.54,USA,Phoenix,2.7
0,0.09216055859082978,Do Not Intervene,746.05,USA,Chicago,1.5
0,0.10063448852187187,Do Not Intervene,975.21,UK,Birmingham,2.7
0,0.11824310345500817,Do Not Intervene,1210.06,Germany,Berlin,1.2
0,0.19598099545863362,Do Not Intervene,1672.91,USA,Los Angeles,1.1
0,0.08944641986930249,Do Not Intervene,1025.08,UK,Manchester,1.7
0,0.15388502118726793,Do Not Intervene,2251.34,Australia,Perth,1.0
1,0.8279181472749034,Trigger Retention Campaign (15% Discount),969.59,UK,Manchester,6.3
0,0.1096897825875413,Do Not Intervene,1332.59,France,Lyon,3.0
0,0.09943124180567053,Do Not Intervene,1123.48,USA,Chicago,2.6
0,0.2379928646053305,Do Not Intervene,646.41,USA,Los Angeles,5.0
0,0.13097656894281065,Do Not Intervene,1709.03,USA,New York,6.1
0,0.11435640441164868,Do Not Intervene,1154.12,Germany,Hamburg,3.4
0,0.12850461837762658,Do Not Intervene,1015.09,Germany,Munich,8.1
